id,corporate_number,positivedb_name,overtime_all,overtime_scope,overtime_unit1,overtime_unit1_hours,overtime_unit2,overtime_unit2_hours,overtime_unit3,overtime_unit3_hours,overtime_unit4,overtime_unit4_hours,overtime_unit5,overtime_unit5_hours,paid_leave_all,paid_leave_unit1,paid_leave_unit1_rate,paid_leave_unit2,paid_leave_unit2_rate,paid_leave_unit3,paid_leave_unit3_rate,paid_leave_unit4,paid_leave_unit4_rate,paid_leave_unit5,paid_leave_unit5_rate,wage_gap_all,wage_gap_regular,wage_gap_nonregular,wage_gap_period,wage_gap_note,as_of,updated_at
6481,3010701006176,ＴＨＫ株式会社,16.1,対象正社員,,,,,,,,,,,,,,,,,,,,,,77.1,76.5,66.5,2025年1月1日～2025年12月31日,"■算出方法
・賃金には、基本給、超過労働に対する報酬、各種手当、賞与等を含み、退職手当、通勤手当等を除いています。
・正規雇用は、正社員となり、日本国内の出向者を含み、海外への出向者は除いています。また他社から当社への出向者も除いています。
・非正規雇用は、契約社員および再雇用契約社員となり、派遣社員を除いています。
・育児短時間勤務者も算定対象としています。

■差異の要因と対応
・当社の賃金制度上、性別による差異は設けておりませんが、男女の賃金の差異が生じた要因は、主に役職者に占める女性比率が低いこと、勤続年数が男性より短いことによるものです。
・当社では、女性管理職比率の向上、男女の平均勤続年数の差異を縮めることを目標に掲げ、課題解決に取り組んでおります。また、将来における女性管理職候補の母集団形成に向け、新卒採用における女性比率を20％以上とする目標も掲げております。

■その他性別に関する指標
・2025年度に採用した労働者に占める女性労働者の割合：28.8％（正社員）
・労働者に占める女性労働者の割合：16.8％（正社員）
・男女の平均勤続年数：男性17.8年、女性15.6年（正社員）",2025年12月時点,2026年05月01日
5965,3010401026945,株式会社フジマック,,,,,,,,,,,,,,,,,,,,,,,,58.9,60.2,48.2,2025年1月1日～2025年12月31日,,2025年12月時点,2026年03月04日
9987,1180001017009,株式会社スズケン,,,,,,,,,,,,,,,,,,,,,,,,62.3,62.7,71.6,2025年4月1日～2026年3月31日,,2026年3月時点,2026年07月17日
6850,9011401004118,株式会社チノー,9.8,対象正社員,,,,,,,,,,,,正社員,64.3,,,,,,,,,68.4,81.1,74,2024年4月1日～2025年3月31日,,2025年3月時点,2025年09月10日
3186,3180001067712,株式会社ネクステージ,,,,,,,,,,,,,,,,,,,,,,,,65.9,67.2,105.3,2024年12月1日～2025年11月30日,,2025年11月時点,2026年03月16日
9142,6290001012621,九州旅客鉄道株式会社,,,,,,,,,,,,,,,,,,,,,,,,79.4,72.5,84.8,2025年4月1日～2026年3月31日,"労働者の男女の賃金の額の差異については、女性の職業生活における活躍の推進に関する法律（平成27年法律第64号）に基づき、男性労働者の賃金に対する女性労働者の賃金の割合（その雇用する男性労働者の賃金の平均（平均年間賃金＝賃金総額÷人員数）に対するその雇用する女性労働者の賃金の平均の割合）を示しております。他社から当社への出向者及び派遣社員については、対象外としています。また、当連結会計年度に、休職実績がある者は対象外としています。なお、退職手当については、賃金に含めておりません。

（補足説明）
当社の男女の賃金の額の差異について、次のとおり補足します。
（1）正規労働者について
　当社の正規労働者は、「社員」と「地域社員」で構成されており、「地域社員」は職務と勤務エリアが限定された正規労働者であり、「社員」はそれらに限定のない正規労働者です。
（2）正規労働者の賃金の額の差異の主な要因について
　当社では、「社員」と「地域社員」のそれぞれの役割が異なることから、「社員」は「地域社員」より給与水準を高く設定しています。
　このうち「地域社員」は、従来、構成比の約97％が女性で占められていましたが、2024年10月に、希望者を対象に「社員」への転換を実施しました（619名）。転換後の賃金は転換前の賃金を基に決定しているため、賃金水準に差が生じることとなり、結果として正規労働者全体の男女の賃金の額の差異に影響しております。
（3）正規労働者のうち、「社員」の賃金の額の差異について
　「社員」における男女の賃金の額の差異は、労働者の年齢構成によるものであり、職種及び等級が同一である者の賃金は、人事考課による調整前においては男女とも同一です。なお、平均年齢では男性の方が女性よりも約2.5歳高くなっております。
（4）非正規労働者の賃金の額の差異の主な要因について
　非正規労働者は、「嘱託再雇用社員」「期間契約社員」等で構成されています。「嘱託再雇用社員」は、当社を定年退職した後、再雇用された社員であり、駅での案内業務等、時給制で働く「期間契約社員」よりも給与を高く設定しております。なお、対象期間において「嘱託再雇用社員」の多くが男性であったため、結果的に男女の賃金の額の差異に影響しております。",2026年6月時点,2026年08月19日
E01209,2290001045328,株式会社麻生,,,,,,,,,,,,,,,,,,,,,,,,55.2,58.5,100.3,2021年4月1日～2022年3月31日,医師含む,2022年3月時点,2023年10月18日
8228,5100001003284,㈱マルイチ産商,26.3,対象正社員,正社員,26.3,,,,,,,,,57.2,正社員,57.2,,,,,,,,,53.9,57.9,49.7,2025年4月1日～2026年3月31日,,2026年3月時点,2026年08月21日
9702,4010701000269,株式会社アイ・エス・ビー,,,,,,,,,,,,,,有休付与されている社員,75.8,,,,,,,,,76.8,76.7,60.4,2025年1月1日～2025年12月31日,,2026年3月時点,2026年05月08日
3040,3011101011691,株式会社ソリトンシステムズ,,,正社員（営業）,18.8,正社員（技術）,13.9,正社員（開発）,15.3,正社員（事務）,8.8,無期契約社員フルタイム（技術）,15.1,,,,,,,,,,,,81.8,78.9,79.1,2025年1月1日～2025年12月31日,,2025年12月時点,2026年03月10日
7749,9010001007828,メディキット株式会社,,,,,,,,,,,,,64.7,,,,,,,,,,,60.7,60.8,53.4,2025年4月1日～2026年3月31日,,2026年3月時点,2026年06月10日
E04564,8010001013240,株式会社ニュー・オータニ,,,,,,,,,,,,,,,,,,,,,,,,71.2,76.8,70.2,2025年4月1日～2026年3月31日,,2026年5月時点,2026年06月17日
9832,3010601030532,株式会社オートバックスセブン,7.3,基幹的な職種,,,,,,,,,,,,全従業員,52.4,,,,,,,,,59.5,75.4,54.9,2023年4月1日～2024年3月31日,男女の賃金差異は、男性従業員の平均賃金に対する女性従業員の平均賃金の割合を集計しております。,2024年3月時点,2025年12月18日
9341,6011001046711,株式会社ＧＥＮＯＶＡ,,,,,,,,,,,,,,,,,,,,,,,,69.3,71.5,116.7,2025年4月1日～2026年3月31日,,2026年3月時点,2026年04月27日
1997,7050001000351,暁飯島工業株式会社,19.7,対象正社員,,,,,,,,,,,,,,,,,,,,,,69,68,76.5,2024年9月1日～2025年8月31日,,2025年8月時点,2026年07月30日
8370,9170001000916,株式会社紀陽銀行,7.8,対象正社員,マネジメントコース,9.1,アテンダントコース,1.3,スペシャリストコース,7.6,,,,,54.8,マネジメントコース,50.7,アテンダントコース,66.9,スペシャリストコース,51.8,,,,,51.6,65.5,51.6,2025年4月1日～2026年3月31日,"・正規雇用労働者は、コース別人事制度を採用。また、非正規雇用労働者は役割に応じた賃金体系としている。
・賃金：基本給、通勤手当、超過労働に対する報酬、賞与等を含み、退職手当を除く。
・正規雇用労働者：当行から社外への出向者および他社から当行への出向者を除く。休職者を除く。
・非正規雇用労働者：パートタイマー、嘱託行員を含み、派遣社員を除く。休職者を除く。
・賃金規程において男女間の賃金差異は設けていない。",2026年3月時点,2026年06月17日
8275,4011001025865,株式会社フォーバル,11,対象正社員,営業職,11,事務職,11.1,,,,,,,59.3,営業職,54.4,事務職,64.6,,,,,,,65.6,66.6,40.9,2024年4月1日～2025年3月31日,,2025年8月時点,2025年08月28日
9691,2070001016771,株式会社両毛システムズ,18.9,対象正社員,正規社員,18.9,,,,,,,,,,対象とする労働者すべて,81.3,,,,,,,,,78.9,83,66.4,2025年4月1日～2026年3月31日,正規雇用労働者については、産前産後休暇取得者および休職者は除く。,2026年3月時点,2026年07月02日
9974,8030001085963,株式会社ベルク,,,,,,,,,,,,,,,,,,,,,,,,51.2,72.4,99,2025年3月1日～2026年2月28日,,2026年3月時点,2026年04月01日
6513,3013301003097,株式会社オリジン,5.6,対象正社員,,,,,,,,,,,,従業員（パートタイム労働者を除く）,78.9,,,,,,,,,83.5,84.7,80,2025年4月1日～2026年3月31日,,2026年3月時点,2026年07月21日
7694,4010401074282,株式会社いつも,,,,,,,,,,,,,69.3,社員,68.6,アルバイト,73.5,,,,,,,86.9,70.2,203.2,2024年4月1日～2025年3月31日,,2025年3月時点,2025年07月18日
7599,1010001069520,株式会社ＩＤＯＭ,,,正社員,12,アルバイト,2.5,,,,,,,,正社員,54.7,,,,,,,,,51.6,68.5,96.4,2025年3月1日～2026年2月28日,,2026年3月時点,2026年05月18日
2916,6060001009351,仙波糖化工業株式会社,,,,,,,,,,,,,,,,,,,,,,,,70.5,71.1,76.4,2025年4月1日～2026年3月31日,,2025年3月時点,2026年06月23日
4022,8010001034971,ラサ工業株式会社,8.2,対象正社員,,,,,,,,,,,,正社員,77.9,,,,,,,,,83.1,83.9,62.3,2025年4月1日～2026年3月31日,,2026年3月時点,2026年07月16日
8558,2070001003514,株式会社東和銀行,8.7,対象正社員,総合職,8.7,技能職,25.4,嘱託,1.8,パートタイム,0.1,,,76.8,対象とする労働者すべて,76.8,,,,,,,,,54.6,65.7,57.2,2025年4月1日～2026年3月31日,正規雇用労働者の賃金差異については、管理職に男性行員が多いことが主な要因となっています。当行では全行員を総合職とする人事制度としており、性別に拘らず上位職位を目指し活躍できる制度としているため、男女の賃金差異は徐々に縮小していくものと考えております。,2026年3月時点,2026年06月26日
7239,6012801002309,株式会社タチエス,15,対象正社員,正社員,15,,,,,,,,,,正社員,73.7,,,,,,,,,71.6,73.6,95.2,2025年4月1日～2026年3月31日,,2026年3月時点,2026年08月24日
6382,6180301021663,トリニティ工業株式会社,19.1,対象正社員,,,,,,,,,,,,,,,,,,,,,,63.9,62.9,57.3,2025年4月1日～2026年3月31日,"正規雇用労働者は、女性管理職の不在や職能要件により賃金が低く設定されている業務職（※）の割合、
さらに育児短時間勤務制度を利用する女性社員の年収が少ないことが影響し格差が発生。
（※業務職割合：全女性正規雇用労働者のうち約30%）",2026年3月時点,2026年06月24日
3954,9011101009961,昭和パックス株式会社,,,,,,,,,,,,,,,,,,,,,,,,58.4,60.4,83.8,2025年4月1日～2026年3月31日,"育児休業等長期欠勤者を除外して算出。
正規雇用労働者で差が大きいのは、
近年女性採用人数を増やし、入社10年以下の割合が63％である為。（入社5年以下の割合は3割程）
男性の入社10年以下の割合は34％　（入社5年以下の割合は2割弱）
　（直近10年間の正規雇用労働者男女平均賃金の差異は、平均81.2％）
また、非正規雇用では女性の短時間パートが多い為。",2026年3月時点,2026年07月17日
7844,3010701022537,株式会社マーベラス,,,,,,,,,,,,,,,,,,,,,,,,78.7,81.3,62.6,2025年4月1日～2026年3月31日,,2026年3月時点,2026年06月15日
2212,4010001008806,山崎製パン株式会社,,,,,,,,,,,,,,,,,,,,,,,,64.9,78.4,79.6,2025年1月1日～2025年12月31日,"対象期間：2025年（2025年1月1日～12月31日）
正規雇用労働者：出向者を除く社員
非正規雇用労働者：嘱託・ｽｷﾙﾄﾞﾊﾟｰﾄﾅｰ・準社員・ﾊﾟｰﾄﾀｲﾏｰ・有期従業員・ｱﾙﾊﾞｲﾄ
人員：休業中の従業員は除く、短時間勤務者は通常労働者の所定労働時間で按分
賃金：退職手当・通勤手当は除く

正規雇用労働者の差異については、平均勤続年数（男性16.6年、女性10.8年）の
差が影響しているが、平均勤続年数の差の縮小に伴い、男女の賃金差異も縮小して
きている。",2025年12月時点,2026年02月17日
7480,1010001003966,スズデン株式会社,,,,,,,,,,,,,,,,,,,,,,,,64.6,69.7,51,2025年4月1日～2026年3月31日,"※対象期間：2025年事業年度
管理職に占める女性社員の割合は7.0％と低く、男女の賃金格差が生じる一因となっております。当事業年度においては、女性管理職のうち２名を執行役員に登用いたしました。これにより、当該２名が管理職の集計対象から外れたことも影響し、女性の賃金割合は前事業年度（全労働者65.7％）と比較して低下しております。当社では、女性活躍推進の取り組みとして、キャリア支援及びマネジメント支援等を実施しており、今後においても、これらの取り組みを継続し、女性活躍の推進を図ってまいります。",2026年3月時点,2026年08月21日
